Paket No;Uydu Statusu;Hata Kodu;Gonderme Saati;Basinc1;Basinc2;Yukseklik1;Yukseklik2;Irtifa Farki;Inis Hizi;Sicaklik;Pil Gerilimi;Latitude;Longitude;Altitude;Pitch;Roll;Yaw;RHRH;IoT S1 Data;IoT S2 Data;Takim No
280;0;;17/05/25,17/49/37;880.71;0.00;0.07;0.00;0.00;0.37;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
281;0;;17/05/25,17/49/38;880.74;0.00;0.02;0.00;0.00;-1.12;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
282;0;;17/05/25,17/49/39;880.71;0.00;0.07;0.00;0.00;0.37;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
283;0;;17/05/25,17/49/40;880.72;0.00;0.05;0.00;0.00;0.74;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
284;0;;17/05/25,17/49/41;880.72;0.00;0.05;0.00;0.00;0.00;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
285;0;;17/05/25,17/49/42;880.71;0.00;0.07;0.00;0.00;0.74;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
286;0;;17/05/25,17/49/43;880.73;0.00;0.04;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
287;0;;17/05/25,17/49/44;880.70;0.00;0.08;0.00;0.00;1.95;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
288;0;;17/05/25,17/49/45;880.70;0.00;0.08;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
289;0;;17/05/25,17/49/46;880.72;0.00;0.05;0.00;0.00;0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
290;0;;17/05/25,17/49/47;880.73;0.00;0.04;0.00;0.00;-0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
291;0;;17/05/25,17/49/48;880.75;0.00;0.00;0.00;0.00;-1.95;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
292;0;;17/05/25,17/49/49;880.75;0.00;0.00;0.00;0.00;0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
293;0;;17/05/25,17/49/50;880.75;0.00;0.00;0.00;0.00;-0.84;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
294;0;;17/05/25,17/49/51;880.72;0.00;0.05;0.00;0.00;0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
295;0;;17/05/25,17/49/52;880.75;0.00;0.00;0.00;0.00;0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
296;0;;17/05/25,17/49/53;880.75;0.00;0.00;0.00;0.00;-0.47;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
297;0;;17/05/25,17/49/54;880.75;0.00;0.00;0.00;0.00;-0.84;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
298;0;;17/05/25,17/49/55;880.73;0.00;0.04;0.00;0.00;-0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
299;0;;17/05/25,17/49/56;880.71;0.00;0.07;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
300;0;;17/05/25,17/49/57;880.71;0.00;0.07;0.00;0.00;0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
301;0;;17/05/25,17/49/58;880.73;0.00;0.04;0.00;0.00;-1.12;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
302;0;;17/05/25,17/49/59;880.70;0.00;0.08;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
303;0;;17/05/25,17/50/00;880.73;0.00;0.04;0.00;0.00;-0.74;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
304;0;;17/05/25,17/50/01;880.70;0.00;0.08;0.00;0.00;1.12;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
305;0;;17/05/25,17/50/02;880.74;0.00;0.02;0.00;0.00;-0.74;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
306;0;;17/05/25,17/50/03;880.71;0.00;0.07;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
307;0;;17/05/25,17/50/04;880.69;0.00;0.10;0.00;0.00;1.12;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;0.00;0.00;613581
308;0;;17/05/25,17/50/05;880.71;0.00;0.07;0.00;0.00;-0.74;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
309;0;;17/05/25,17/50/06;880.69;0.00;0.10;0.00;0.00;0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
310;0;;17/05/25,17/50/07;880.70;0.00;0.08;0.00;0.00;1.12;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
311;0;;17/05/25,17/50/08;880.70;0.00;0.08;0.00;0.00;-0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
312;0;;17/05/25,17/50/09;880.73;0.00;0.04;0.00;0.00;-1.12;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
313;0;;17/05/25,17/50/10;880.71;0.00;0.07;0.00;0.00;-1.12;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
314;0;;17/05/25,17/50/11;880.70;0.00;0.08;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
315;0;;17/05/25,17/50/12;880.68;0.00;0.11;0.00;0.00;2.23;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
316;0;;17/05/25,17/50/13;880.69;0.00;0.10;0.00;0.00;0.74;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;0.00;0.00;613581
317;0;;17/05/25,17/50/14;880.71;0.00;0.07;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;0.00;0.00;613581
318;0;;17/05/25,17/50/15;880.70;0.00;0.08;0.00;0.00;0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
319;0;;17/05/25,17/50/16;880.70;0.00;0.08;0.00;0.00;0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
320;0;;17/05/25,17/50/17;880.72;0.00;0.05;0.00;0.00;1.21;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
321;0;;17/05/25,17/50/18;880.76;0.00;-0.02;0.00;0.00;-0.84;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
322;0;;17/05/25,17/50/19;880.77;0.00;-0.03;0.00;0.00;0.00;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
323;0;;17/05/25,17/50/20;880.76;0.00;-0.02;0.00;0.00;1.12;25.33;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
324;0;;17/05/25,17/50/21;880.77;0.00;-0.03;0.00;0.00;0.74;25.33;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
325;0;;17/05/25,17/50/22;880.76;0.00;-0.02;0.00;0.00;0.74;25.33;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
326;0;;17/05/25,17/50/23;880.74;0.00;0.02;0.00;0.00;0.84;25.33;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
327;0;;17/05/25,17/50/24;880.74;0.00;0.02;0.00;0.00;0.84;25.33;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
328;0;;17/05/25,17/50/25;880.76;0.00;-0.02;0.00;0.00;-0.84;25.34;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
329;0;;17/05/25,17/50/26;880.76;0.00;-0.02;0.00;0.00;0.00;25.34;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
330;0;;17/05/25,17/50/27;880.76;0.00;-0.02;0.00;0.00;0.74;25.34;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
331;0;;17/05/25,17/50/28;880.76;0.00;-0.02;0.00;0.00;0.00;25.34;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
332;0;;17/05/25,17/50/29;880.75;0.00;0.00;0.00;0.00;0.37;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
333;0;;17/05/25,17/50/30;880.77;0.00;-0.03;0.00;0.00;-1.58;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
334;0;;17/05/25,17/50/31;880.72;0.00;0.05;0.00;0.00;0.74;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
335;0;;17/05/25,17/50/32;880.72;0.00;0.05;0.00;0.00;-0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
336;0;;17/05/25,17/50/33;880.74;0.00;0.02;0.00;0.00;-1.12;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
337;0;;17/05/25,17/50/34;880.73;0.00;0.04;0.00;0.00;-0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
338;0;;17/05/25,17/50/35;880.74;0.00;0.02;0.00;0.00;-1.12;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
339;0;;17/05/25,17/50/36;880.74;0.00;0.02;0.00;0.00;-0.74;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
340;0;;17/05/25,17/50/37;880.70;0.00;0.08;0.00;0.00;0.00;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
341;0;;17/05/25,17/50/38;880.71;0.00;0.07;0.00;0.00;0.37;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
342;0;;17/05/25,17/50/39;880.72;0.00;0.05;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
343;0;;17/05/25,17/50/40;880.71;0.00;0.07;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
344;0;;17/05/25,17/50/41;880.70;0.00;0.08;0.00;0.00;0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
345;0;;17/05/25,17/50/42;880.72;0.00;0.05;0.00;0.00;0.00;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
346;0;;17/05/25,17/50/43;880.70;0.00;0.08;0.00;0.00;0.00;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
347;0;;17/05/25,17/50/44;880.67;0.00;0.13;0.00;0.00;1.58;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
348;0;;17/05/25,17/50/45;880.69;0.00;0.10;0.00;0.00;0.37;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
349;0;;17/05/25,17/50/46;880.69;0.00;0.10;0.00;0.00;-0.37;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
350;0;;17/05/25,17/50/47;880.70;0.00;0.08;0.00;0.00;-0.37;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
351;0;;17/05/25,17/50/48;880.69;0.00;0.10;0.00;0.00;0.00;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
352;0;;17/05/25,17/50/49;880.69;0.00;0.10;0.00;0.00;1.86;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
353;0;;17/05/25,17/50/50;880.72;0.00;0.05;0.00;0.00;0.37;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
354;0;;17/05/25,17/50/51;880.72;0.00;0.05;0.00;0.00;1.21;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
355;0;;17/05/25,17/50/52;880.76;0.00;-0.02;0.00;0.00;-1.21;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
356;0;;17/05/25,17/50/53;880.75;0.00;0.00;0.00;0.00;0.37;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
357;0;;17/05/25,17/50/54;880.75;0.00;0.00;0.00;0.00;0.74;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
358;0;;17/05/25,17/50/55;880.73;0.00;0.04;0.00;0.00;0.84;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
359;0;;17/05/25,17/50/56;880.74;0.00;0.02;0.00;0.00;0.00;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
360;0;;17/05/25,17/50/57;880.75;0.00;0.00;0.00;0.00;0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
361;0;;17/05/25,17/50/58;880.72;0.00;0.05;0.00;0.00;0.74;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
362;0;;17/05/25,17/50/59;880.75;0.00;0.00;0.00;0.00;0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
363;0;;17/05/25,17/51/00;880.73;0.00;0.04;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
364;0;;17/05/25,17/51/01;880.72;0.00;0.05;0.00;0.00;0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
365;0;;17/05/25,17/51/02;880.73;0.00;0.04;0.00;0.00;0.84;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
366;0;;17/05/25,17/51/03;880.73;0.00;0.04;0.00;0.00;1.21;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
367;0;;17/05/25,17/51/04;880.72;0.00;0.05;0.00;0.00;0.37;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.44;;1903.19;0.00;613581
368;0;;17/05/25,17/51/05;880.70;0.00;0.08;0.00;0.00;0.74;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
369;0;;17/05/25,17/51/06;880.69;0.00;0.10;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
370;0;;17/05/25,17/51/07;880.69;0.00;0.10;0.00;0.00;-0.37;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
371;0;;17/05/25,17/51/08;880.71;0.00;0.07;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
372;0;;17/05/25,17/51/09;880.71;0.00;0.07;0.00;0.00;1.12;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
373;0;;17/05/25,17/51/10;880.72;0.00;0.05;0.00;0.00;-0.74;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
374;0;;17/05/25,17/51/11;880.74;0.00;0.02;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
375;0;;17/05/25,17/51/12;880.73;0.00;0.04;0.00;0.00;0.00;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
376;0;;17/05/25,17/51/13;880.71;0.00;0.07;0.00;0.00;1.12;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
377;0;;17/05/25,17/51/14;880.71;0.00;0.07;0.00;0.00;0.00;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
378;0;;17/05/25,17/51/15;880.74;0.00;0.02;0.00;0.00;-1.49;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
379;0;;17/05/25,17/51/16;880.70;0.00;0.08;0.00;0.00;0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
380;0;;17/05/25,17/51/17;880.73;0.00;0.04;0.00;0.00;-0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
381;0;;17/05/25,17/51/18;880.74;0.00;0.02;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
382;0;;17/05/25,17/51/19;880.74;0.00;0.02;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
383;0;;17/05/25,17/51/20;880.75;0.00;0.00;0.00;0.00;-0.47;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
384;0;;17/05/25,17/51/21;880.76;0.00;-0.02;0.00;0.00;0.00;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
385;0;;17/05/25,17/51/22;880.73;0.00;0.04;0.00;0.00;0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
386;0;;17/05/25,17/51/23;880.76;0.00;-0.02;0.00;0.00;-2.70;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
387;0;;17/05/25,17/51/24;880.70;0.00;0.08;0.00;0.00;0.74;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
388;0;;17/05/25,17/51/25;880.75;0.00;0.00;0.00;0.00;-0.84;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
389;0;;17/05/25,17/51/26;880.73;0.00;0.04;0.00;0.00;-0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
390;0;;17/05/25,17/51/27;880.75;0.00;0.00;0.00;0.00;-0.84;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
391;0;;17/05/25,17/51/28;880.72;0.00;0.05;0.00;0.00;1.21;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
392;0;;17/05/25,17/51/29;880.74;0.00;0.02;0.00;0.00;0.47;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
393;0;;17/05/25,17/51/30;880.75;0.00;0.00;0.00;0.00;1.12;25.35;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
394;0;;17/05/25,17/51/31;880.74;0.00;0.02;0.00;0.00;-0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
395;0;;17/05/25,17/51/32;880.76;0.00;-0.02;0.00;0.00;-0.84;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
396;0;;17/05/25,17/51/33;880.75;0.00;0.00;0.00;0.00;0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
397;0;;17/05/25,17/51/34;880.72;0.00;0.05;0.00;0.00;0.74;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
398;0;;17/05/25,17/51/35;880.75;0.00;0.00;0.00;0.00;-0.84;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
399;0;;17/05/25,17/51/36;880.77;0.00;-0.03;0.00;0.00;-1.21;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
400;0;;17/05/25,17/51/37;880.74;0.00;0.02;0.00;0.00;1.58;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
401;0;;17/05/25,17/51/38;880.73;0.00;0.04;0.00;0.00;-0.37;25.36;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
402;0;;17/05/25,17/51/39;880.70;0.00;0.08;0.00;0.00;2.33;25.37;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
403;0;;17/05/25,17/51/40;880.72;0.00;0.05;0.00;0.00;0.37;25.38;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
404;0;;17/05/25,17/51/41;880.74;0.00;0.02;0.00;0.00;0.84;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
405;0;;17/05/25,17/51/42;880.76;0.00;-0.02;0.00;0.00;-0.84;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
406;0;;17/05/25,17/51/43;880.74;0.00;0.02;0.00;0.00;-0.37;25.39;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
407;0;;17/05/25,17/51/44;880.76;0.00;-0.02;0.00;0.00;-0.84;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
408;0;;17/05/25,17/51/45;880.78;0.00;-0.05;0.00;0.00;-1.58;25.40;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
409;0;;17/05/25,17/51/46;880.73;0.00;0.04;0.00;0.00;1.21;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
410;0;;17/05/25,17/51/47;880.72;0.00;0.05;0.00;0.00;0.37;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
411;0;;17/05/25,17/51/48;880.74;0.00;0.02;0.00;0.00;0.47;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
412;0;;17/05/25,17/51/49;880.75;0.00;0.00;0.00;0.00;-0.84;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
413;0;;17/05/25,17/51/50;880.74;0.00;0.02;0.00;0.00;0.84;25.41;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
414;0;;17/05/25,17/51/51;880.73;0.00;0.04;0.00;0.00;1.21;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
415;0;;17/05/25,17/51/52;880.79;0.00;-0.06;0.00;0.00;-2.70;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
416;0;;17/05/25,17/51/53;880.76;0.00;-0.02;0.00;0.00;0.00;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
417;0;;17/05/25,17/51/54;880.77;0.00;-0.03;0.00;0.00;0.37;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
418;0;;17/05/25,17/51/55;880.78;0.00;-0.05;0.00;0.00;-0.74;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
419;0;;17/05/25,17/51/56;880.77;0.00;-0.03;0.00;0.00;-1.95;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
420;0;;17/05/25,17/51/57;880.76;0.00;-0.02;0.00;0.00;-1.95;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
421;0;;17/05/25,17/51/58;880.72;0.00;0.05;0.00;0.00;1.21;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
422;0;;17/05/25,17/51/59;880.72;0.00;0.05;0.00;0.00;0.74;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
423;0;;17/05/25,17/52/00;880.72;0.00;0.05;0.00;0.00;-0.74;25.44;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
424;0;;17/05/25,17/52/01;880.73;0.00;0.04;0.00;0.00;-1.12;25.44;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
425;0;;17/05/25,17/52/02;880.71;0.00;0.07;0.00;0.00;-0.37;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
426;0;;17/05/25,17/52/03;880.72;0.00;0.05;0.00;0.00;0.00;25.43;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
427;0;;17/05/25,17/52/04;880.74;0.00;0.02;0.00;0.00;-0.37;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
428;0;;17/05/25,17/52/05;880.74;0.00;0.02;0.00;0.00;0.00;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
429;0;;17/05/25,17/52/06;880.77;0.00;-0.03;0.00;0.00;-1.21;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
430;0;;17/05/25,17/52/07;880.76;0.00;-0.02;0.00;0.00;0.74;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
431;0;;17/05/25,17/52/08;880.78;0.00;-0.05;0.00;0.00;-1.58;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
432;0;;17/05/25,17/52/09;880.80;0.00;-0.08;0.00;0.00;-1.12;25.42;0.00;0.000000;0.000000;0.00;0.00;-2.50;-3.37;;1903.19;0.00;613581
